text,label,labels,original_index,predicted_label,predicted_numeric,confidence,correct,prob_neutral,prob_positive,prob_negative
"3.1 The traditional IBM alignment model IBM Model 4 (Brown et al. , 1993) learns a set of 4 probability tables to compute p(f|e) given a foreign sentence f and its target translation e via the following (greatly simplified) generative story: 361 NP-C NPB NPB NNP taiwan POS s NN surplus PP IN in NP-C NPB NN trade PP IN between NP-C NPB DT the CD two NNS shores FTD0 GR G4E7 DYBG EL DIDV TAIWAN IN TWO-SHORES TRADE MIDDLE SURPLUS R1: NP-C NPB x0:NPB x1:NN x2:PP x0 x2EL x1 R10: NP-C NPB x0:NPB x1:NN x2:PP x0 x2 x1 R10: NP-C NPB x0:NPB x1:NN x2:PP x0 x2 x1 R2: NPB NNP taiwan POS s FTD0 R11: NPB x0:NNP POS s x0 R17: NPB NNP taiwan x0:POS x0 R12: NNP taiwan FTD0 R18: POS s FTD0 R3: PP x0:IN x1:NP-C x0 x1 R13: PP IN in x0:NP-C GR x0EL R19: PP IN in x0:NP-C x0 R4: IN in  GR R5: NP-C x0:NPB x1:PP  x1 x0 R5: NP-C x0:NPB x1:PP x1 x0 R20: NP-C x0:NPB PP x1:IN x2:NP-C x2 x0 x1 R6: PP IN between NP-C NPB DT the CD two NNS shores G4E7 R14: PP IN between x0:NP-C x0 R21: IN between EL R15: NP-C x0:NPB x0 R15: NP-C x0:NPB x0 R16: NPB DT the CD two NNS shores G4E7 R22: NPB x0:DT CD two x1:NNS x0 x1 R23: NNS shores G4E7 R24: DT the GR R7: NPB x0:NN x0 R7: NPB x0:NN x0 R7: NPB x0:NN x0 R8: NN trade DYBG R9: NN surplus DIDV R8: NN trade DYBG R9: NN surplus DIDV R8: NN trade DYBG R9: NN surplus DIDV Figure 2: A (English tree, Chinese string) pair and three different sets of multilevel tree-to-string rules that can explain it; the first set is obtained from bootstrap alignments, the second from this papers re-alignment procedure, and the third is a viable, if poor quality, alternative that is not learned",o,0,766,o,0,0.888048,True,0.888048,0.08447247,0.027479488
"The details of the algorithm can be found in the literature for statistical translation models, such as (Brown et al., 1993)",o,0,767,o,0,0.89666194,True,0.89666194,0.09836824,0.0049697347
"Parse selection constitutes an important part of many parsing systems (Johnson et al., 1999; Hara et al., 2005; van Noord and Malouf, 2005; McClosky et al., 2006)",o,0,768,o,0,0.6195985,True,0.6195985,0.37507218,0.005329259
"Conditional Markov models (CMM) (Ratnaparkhi, 1996; Klein and Manning, 2002) have been successfully used in sequence labeling tasks incorporating rich feature sets",p,1,769,p,1,0.93957657,True,0.056247156,0.93957657,0.0041762497
"Standard MET (Och, 2003) iterative parameter estimation under IBM BLEU (Papineni et al., 2001) is performed on the corresponding development set",o,0,770,o,0,0.96806425,True,0.96806425,0.028333602,0.0036022132
"The score combination weights are trained by a minimum error rate training procedure similar to (Och and Ney, 2003)",o,0,771,o,0,0.9670624,True,0.9670624,0.028697412,0.004240052
"Second, we discuss the work done by (Barzilay & Lee, 2003) who use clustering of paraphrases to induce rewriting rules",o,0,772,o,0,0.9410593,True,0.9410593,0.05027392,0.008666856
"This evaluation shows that our WIDL-based approach to generation is capable of obtaining headlines that compare favorably, in both content and fluency, with extractive, state-of-the-art results (Zajic et al. , 2004), while it outperforms a previously-proposed abstractive system by a wide margin (Zhou and Hovy, 2003)",o,0,773,n,2,0.50621504,False,0.27599815,0.21778682,0.50621504
" Our evaluation metrics are BLEU (Papineni et al., 2002) and NIST, which are to perform caseinsensitive matching of n-grams up to n = 4",o,0,774,o,0,0.96938455,True,0.96938455,0.026944404,0.0036710934
"1 Introduction Summarizing spoken documents has been extensively studied over the past several years (Penn and Zhu, 2008; Maskey and Hirschberg, 2005; Murray et al., 2005; Christensen et al., 2004; Zechner, 2001)",o,0,775,p,1,0.5410367,False,0.45382237,0.5410367,0.0051409462
"More recently, the problem has been tackled using unsupervised (e.g. , Bean and Riloff (1999)) and supervised (e.g. , Evans (2001), Ng and Cardie (2002a)) approaches",o,0,776,o,0,0.7538416,True,0.7538416,0.23239173,0.0137666995
"Table 1 shows the impact of increasing reordering window length (Koehn et al. , 2003) on translation quality for the ?dev06??data.2 Increasing the reordering window past 2 has minimal impact on translation quality, implying that most of the reordering effects across Spanish and English are well modeled at the local or phrase level",o,0,777,o,0,0.7752265,True,0.7752265,0.16420116,0.060572367
"a11a29a9 thea13 thea15 a1a4a3a6a5 a11a29a9 thea13 thea15 a11a29a9 thea15 a11a29a9 thea15a1a0 a2 since a11a2a9 thea13 thea15a4a3 a11a29a9 thea15 a11a29a9 thea15 . Also note that in the case of phraseness of a bigram, the equation looks similar to pointwise mutual information (Church and Hanks, 1990), but they are different",o,0,778,o,0,0.8818179,True,0.8818179,0.063863076,0.054319113
"2.2.1 The evaluator The evaluator is a function p(t\[t', s) which assigns to each target-text unit t an estimate of its probability given a source text s and the tokens t' which precede t in the current translation of s. Our approach to modeling this distribution is based to a large extent on that of the IBM group (Brown et al. , 1993), but it diflhrs in one significant aspect: whereas the IBM model involves a """"noisy channel"""" decomposition, we use a linear combination of separate predictions from a language model p(t\[t') and a translation model p(t\[s)",o,0,779,o,0,0.8874178,True,0.8874178,0.070792384,0.04178978
"(Finkel et al., 2006), and in some cases, to factor the translation problem so that the baseline MT system can take advantage of the reduction in sparsity by being able to work on word stems",o,0,780,o,0,0.80208504,True,0.80208504,0.16239744,0.03551756
"The 74.6% final accuracy on apartments is higher than any result obtained by Haghighi and Klein (2006) (the highest is 74.1%), higher than the supervised HMM results reported by Grenager et al",n,2,781,n,2,0.8459369,True,0.12015525,0.033907894,0.8459369
"(Brown et al. , 1992))",o,0,782,o,0,0.96956015,True,0.96956015,0.022197666,0.008242177
"Some stem from work on graphical models,includingloopybeliefpropagation(Suttonand McCallum, 2004; Smith and Eisner, 2008), Gibbs sampling (Finkel et al., 2005), sequential Monte Carlo methods such as particle filtering (Levy et al., 2008), and variational inference (Jordan et al., 1999; MacKay, 1997; Kurihara and Sato, 2006)",o,0,783,o,0,0.9347849,True,0.9347849,0.0629025,0.0023125787
"We have also applied our more general unification grammar acquisition methodology to the TIGER Treebank (Brants et al. 2002) and Penn Chinese Treebank (Xue, Chiou, and Palmer 2002), extracting wide-coverage, probabilistic LFG grammar 361 Computational Linguistics Volume 31, Number 3 approximations and lexical resources for German (Cahill et al. 2003) and Chinese (Burke, Lam, et al. 2004)",o,0,784,o,0,0.94043195,True,0.94043195,0.054486375,0.005081651
"A common choice for the local probabilistic classifier is maximum entropy classifiers (Berger et al. , 1996)",o,0,785,o,0,0.51402605,True,0.51402605,0.48194057,0.0040334323
he fact that different authors use different versions of the same gold standard to evaluate similar experiments (e.g. Goldwater & Griffiths (2007) versus Johnson (2007)) supports this clai,o,0,786,o,0,0.939077,True,0.939077,0.04019628,0.020726662
"4 Corpus Annotation For our corpus, we selected 1,000 sentences containing at least one comma from the Penn Treebank (Marcus et al., 1993) WSJ section 00, and manually annotated them with comma information3",o,0,787,o,0,0.9706934,True,0.9706934,0.026606675,0.0026999817
"dependency lengths: Long-distance dependencies exhibit bad performance (McDonald and Nivre, 2007)",o,0,788,o,0,0.69016314,True,0.69016314,0.24626556,0.06357132
"The part of the 1Release 2 of this data set can be obtained t'rmn the Linguistic Data Consortium with Catalogue number LDC94T4B (http://www.ldc.upenn.edu/ldc/nofranm.html) 2There are 48 labels defined in (Marcus et al. , 1993), however, three of ttmm do not appear in the corpus",o,0,789,o,0,0.91374356,True,0.91374356,0.056754865,0.0295016
"In supervised domain adaptation (Gildea, 2001; Roark and Bacchiani, 2003; Hara et al., 2005; Daume III, 2007), besides the labeled source data, we have access to a comparably small, but labeled amount of target data",o,0,790,o,0,0.91573703,True,0.91573703,0.058462556,0.025800485
"Rulesize and lexicalization affect parsing complexity whether the grammar is binarized explicitly (Zhang et al., 2006) or implicitly binarized using Early-style intermediate symbols (Zollmann et al., 2006)",o,0,791,o,0,0.9590257,True,0.9590257,0.030121058,0.010853336
"We removed all but the first two characters of each POS tag, resulting in a set of 57 tags which more closely resembles that of the Penn TreeBank (Marcus et al., 1993)",o,0,792,o,0,0.82061774,True,0.82061774,0.06175305,0.1176292
"For tuning of decoder parameters, we conducted minimum error training (Och 2003) with respect to the BLEU score using 916 development sentence pairs",o,0,793,o,0,0.9640818,True,0.9640818,0.030569546,0.005348629
"(Turney (2002) makes a similar point, noting that for reviews, \the whole is not necessarily the sum of the parts"""")",o,0,794,o,0,0.8474221,True,0.8474221,0.08905634,0.06352151
"3 CLaC-NB System: Nave Bayes Supervised statistical methods have been very successful in sentiment tagging of texts and in subjectivity detection at sentence level: on movie review texts they reach an accuracy of 85-90% (Aue and Gamon, 2005; Pang and Lee, 2004) and up to 92% accuracy on classifying movie review snippets into subjective and objective using both Nave Bayes and SVM (Pang and Lee, 2004)",p,1,795,p,1,0.9278397,True,0.06451543,0.9278397,0.0076448396
"splitting tags (Matsuzaki et al. , 2005; Petrov et al. , 2006)",o,0,796,o,0,0.9714314,True,0.9714314,0.024617994,0.00395068
"One of the best efforts to quantify the performance of a term-recognition system (Smadja, 1993) does so only for one processing stage, leaving unassessed the text-to-output performance of the system",p,1,797,n,2,0.79280263,False,0.12408416,0.08311317,0.79280263
in (1998b) defined the similarity between two concepts as the information that is in common to both concepts and the information contained in each individual concep,o,0,798,o,0,0.962972,True,0.962972,0.031499777,0.005528232
"For non-local features, we adapt cube pruning from forest rescoring (Chiang, 2007; Huang and Chiang, 2007), since the situation here is analogous to machine translation decoding with integrated language models: we can view the scores of unit nonlocal features as the language model cost, computed on-the-fly when combining sub-constituents",o,0,799,o,0,0.9508456,True,0.9508456,0.043759465,0.005395022
"CRP-based samplers have served the communitywellinrelatedlanguagetasks,suchaswordsegmentation and coreference resolution (Goldwater et al., 2006; Haghighi and Klein, 2007)",o,0,800,o,0,0.95099217,True,0.95099217,0.044805463,0.004202295
"The measures2  Mutual Information (a0a2a1 ) (Church and Hanks, 1989), the log-likelihood ratio test (Dunning, 1993), two statistical tests: t-test and a3a5a4 -test, and co-occurrence frequency  are applied to two sets of data: adjective-noun (AdjN) pairs and preposition-noun-verb (PNV) triples, where the AMs are applied to (PN,V) pairs",o,0,801,o,0,0.96548223,True,0.96548223,0.028542306,0.005975494
"5.2 Experimental Results Following (Langkilde, 2002) and other work on general-purpose generators, BLEU score (Papineni et al., 2002), average NIST simple string accuracy (SSA) and percentage of exactly matched sentences are adopted as evaluation metrics",o,0,802,o,0,0.951192,True,0.951192,0.044368528,0.0044394406
"The recall problem is usually addressed by increasing the amount of text data for extraction (taking larger collections (Fleischman et al. , 2003)) or by developing more surface patterns (Soubbotin and Soubbotin, 2002)",o,0,803,o,0,0.9173729,True,0.9173729,0.06259589,0.020031285
"The Penn Treebank documentation (Marcus et al. , 1993) defines a commonly used set of tags",o,0,804,p,1,0.6765609,False,0.3170977,0.6765609,0.006341406
"Building heavily on the ideas of History-based parsing (Black et al. , 1993; Nivre, 2006), training the parser means essentially running the parsing algorithms in a learning mode on the data in order to gather training instances for the memory-based learner",o,0,805,o,0,0.91480446,True,0.91480446,0.08040447,0.0047910865
"Each item is associated with a stack whose signa12Specifically a B-hypergraph, equivalent to an and-or graph (Gallo et al., 1993) or context-free grammar (Nederhof, 2003)",o,0,806,o,0,0.97636193,True,0.97636193,0.020047233,0.0035907626
"Minimum error rate training (MERT) with respect to BLEU score was used to tune the decoders parameters, and performed using the technique proposed in (Och, 2003)",o,0,807,o,0,0.9638515,True,0.9638515,0.032582954,0.003565584
"Reliability metrics (Krippendorff 1980; Carletta 1996) are designed to give a robust measure of how well distinct sets of data agree with, or replicate, one another",o,0,808,o,0,0.77544594,True,0.77544594,0.2104481,0.014106029
"Dialogs Speakers Turns Words Fragments Distinct Words Distinct Words/POS Singleton Words Singleton Words/POS Intonational Phrases Speech Repairs 98 34 6163 58298 756 859 1101 252 350 10947 2396 Table 1: Size of the Trains Corpus 2.1 POS Annotations Our POS tagset is based on the Penn Treebank tagset (Marcus et al. , 1993), but modified to include tags for discourse markers and end-of-turns, and to provide richer syntactic information (Heeman, 1997)",o,0,809,o,0,0.95227873,True,0.95227873,0.036449157,0.011272142
